id,"Date",Open,High,Low,Close,Adj Close,Volume
5917,"1973-08-17 00:00:00",102.29,102.98,101.38,102.31,102.31,11110000
5918,"1973-08-20 00:00:00",102.31,102.54,101.11,101.61,101.61,8970000
5919,"1973-08-21 00:00:00",101.61,102.1,100.51,100.89,100.89,11480000
5920,"1973-08-22 00:00:00",100.89,101.39,99.74,100.53,100.53,10770000
5921,"1973-08-23 00:00:00",100.62,102.5,100.62,101.91,101.91,11390000
5922,"1973-08-24 00:00:00",101.91,102.65,100.88,101.62,101.62,11200000
5923,"1973-08-27 00:00:00",101.62,102.82,101.09,102.42,102.42,9740000
5924,"1973-08-28 00:00:00",102.42,103.66,102.06,103.02,103.02,11810000
5925,"1973-08-29 00:00:00",103.02,104.92,102.69,104.03,104.03,15690000
5926,"1973-08-30 00:00:00",104.03,104.84,103.29,103.88,103.88,12100000
5927,"1973-08-31 00:00:00",103.88,104.72,103.15,104.25,104.25,10530000
5928,"1973-09-04 00:00:00",104.25,105.35,103.6,104.51,104.51,14210000
5929,"1973-09-05 00:00:00",104.51,105.33,103.6,104.64,104.64,14580000
5930,"1973-09-06 00:00:00",104.64,105.95,104.05,105.15,105.15,15670000
5931,"1973-09-07 00:00:00",105.15,105.87,104.04,104.76,104.76,14930000
5932,"1973-09-10 00:00:00",104.76,105.12,103.33,103.85,103.85,11620000
5933,"1973-09-11 00:00:00",103.85,104.09,102.13,103.22,103.22,12690000
5934,"1973-09-12 00:00:00",103.22,103.98,102.15,103.06,103.06,12040000
5935,"1973-09-13 00:00:00",103.06,104.09,102.37,103.36,103.36,11670000
5936,"1973-09-14 00:00:00",103.36,104.75,102.66,104.44,104.44,13760000
5937,"1973-09-17 00:00:00",104.44,105.41,103.21,104.15,104.15,15100000
5938,"1973-09-18 00:00:00",104.15,104.62,102.41,103.77,103.77,16400000
5939,"1973-09-19 00:00:00",103.8,106.43,103.8,105.88,105.88,24570000
5940,"1973-09-20 00:00:00",105.88,107.55,105.32,106.76,106.76,25960000
5941,"1973-09-21 00:00:00",106.76,108.02,105.43,107.2,107.2,23760000
5942,"1973-09-24 00:00:00",107.2,108.36,106.21,107.36,107.36,19490000
5943,"1973-09-25 00:00:00",107.36,108.79,106.5,108.05,108.05,21530000
5944,"1973-09-26 00:00:00",108.05,109.61,107.43,108.83,108.83,21130000
5945,"1973-09-27 00:00:00",108.83,110.45,108.02,109.08,109.08,23660000
5946,"1973-09-28 00:00:00",109.08,109.42,107.48,108.43,108.43,16300000
5947,"1973-10-01 00:00:00",108.43,108.98,107.08,108.21,108.21,15830000
5948,"1973-10-02 00:00:00",108.21,109.46,107.48,108.79,108.79,20770000
5949,"1973-10-03 00:00:00",108.79,109.95,107.74,108.78,108.78,22040000
5950,"1973-10-04 00:00:00",108.78,109.53,107.3,108.41,108.41,19730000
5951,"1973-10-05 00:00:00",108.41,110.46,107.76,109.85,109.85,18820000
5952,"1973-10-08 00:00:00",109.85,110.93,108.02,110.23,110.23,18990000
5953,"1973-10-09 00:00:00",110.23,111.19,109.05,110.13,110.13,19440000
5954,"1973-10-10 00:00:00",110.13,111.31,108.51,109.22,109.22,19010000
5955,"1973-10-11 00:00:00",109.22,111.77,108.96,111.09,111.09,20740000
5956,"1973-10-12 00:00:00",111.09,112.82,110.52,111.44,111.44,22730000
5957,"1973-10-15 00:00:00",111.32,111.32,109.29,110.05,110.05,16160000
5958,"1973-10-16 00:00:00",110.05,110.8,108.5,110.19,110.19,18780000
5959,"1973-10-17 00:00:00",110.19,111.41,109.19,109.97,109.97,18600000
5960,"1973-10-18 00:00:00",109.97,111.43,108.97,110.01,110.01,19210000
5961,"1973-10-19 00:00:00",110.01,111.56,109.3,110.22,110.22,17880000
5962,"1973-10-22 00:00:00",110.22,110.56,108.18,109.16,109.16,14290000
5963,"1973-10-23 00:00:00",109.16,110.91,107.4,109.75,109.75,17230000
5964,"1973-10-24 00:00:00",109.75,110.98,109.03,110.27,110.27,15840000
5965,"1973-10-25 00:00:00",110.27,111.33,108.85,110.5,110.5,15580000
5966,"1973-10-26 00:00:00",110.5,112.31,110.08,111.38,111.38,17800000
5967,"1973-10-29 00:00:00",111.38,112.56,110.52,111.15,111.15,17960000
5968,"1973-10-30 00:00:00",111.15,111.3,108.95,109.33,109.33,17580000
5969,"1973-10-31 00:00:00",109.33,109.82,107.64,108.29,108.29,17890000
5970,"1973-11-01 00:00:00",108.29,109.2,106.88,107.69,107.69,16920000
5971,"1973-11-02 00:00:00",107.69,108.35,106.33,107.07,107.07,16340000
5972,"1973-11-05 00:00:00",106.97,106.97,104.87,105.52,105.52,17150000
5973,"1973-11-06 00:00:00",105.52,107,104.52,104.96,104.96,16430000
5974,"1973-11-07 00:00:00",104.96,106.72,104.53,105.8,105.8,16570000
5975,"1973-11-08 00:00:00",106.1,108.45,106.1,107.02,107.02,19650000
5976,"1973-11-09 00:00:00",107.02,107.27,104.77,105.3,105.3,17320000
5977,"1973-11-12 00:00:00",105.3,105.75,103.12,104.44,104.44,19250000
5978,"1973-11-13 00:00:00",104.44,105.42,102.91,104.36,104.36,20310000
5979,"1973-11-14 00:00:00",104.36,105.25,101.87,102.45,102.45,22710000
5980,"1973-11-15 00:00:00",102.45,103.85,100.69,102.43,102.43,24530000
5981,"1973-11-16 00:00:00",102.43,105.41,101.77,103.88,103.88,22510000
5982,"1973-11-19 00:00:00",103.65,103.65,100.37,100.71,100.71,16700000
5983,"1973-11-20 00:00:00",100.65,100.65,97.64,98.66,98.66,23960000
5984,"1973-11-21 00:00:00",98.66,101.33,97.87,99.76,99.76,24260000
5985,"1973-11-23 00:00:00",99.76,100.49,98.59,99.44,99.44,11470000
5986,"1973-11-26 00:00:00",98.64,98.64,95.79,96.58,96.58,19830000
5987,"1973-11-27 00:00:00",96.58,97.7,94.88,95.7,95.7,19750000
5988,"1973-11-28 00:00:00",95.7,98.4,95.22,97.65,97.65,19990000
5989,"1973-11-29 00:00:00",97.65,98.72,96.01,97.31,97.31,18870000
5990,"1973-11-30 00:00:00",97.31,97.55,95.4,95.96,95.96,15380000
5991,"1973-12-03 00:00:00",95.83,95.83,92.92,93.9,93.9,17900000
5992,"1973-12-04 00:00:00",93.9,95.23,92.6,93.59,93.59,19030000
5993,"1973-12-05 00:00:00",93.59,93.93,91.55,92.16,92.16,19180000
5994,"1973-12-06 00:00:00",92.16,94.89,91.68,94.42,94.42,23260000
5995,"1973-12-07 00:00:00",94.49,97.58,94.49,96.51,96.51,23230000
5996,"1973-12-10 00:00:00",96.51,98.58,95.44,97.95,97.95,18590000
5997,"1973-12-11 00:00:00",97.95,99.09,95.62,96.04,96.04,20100000
5998,"1973-12-12 00:00:00",95.52,95.52,92.9,93.57,93.57,18190000
5999,"1973-12-13 00:00:00",93.57,94.68,91.64,92.38,92.38,18130000
6000,"1973-12-14 00:00:00",92.38,94.53,91.05,93.29,93.29,20000000
6001,"1973-12-17 00:00:00",93.29,94,91.87,92.75,92.75,12930000
6002,"1973-12-18 00:00:00",92.75,95.41,92.18,94.74,94.74,19490000
6003,"1973-12-19 00:00:00",94.74,96.83,93.81,94.82,94.82,20670000
6004,"1973-12-20 00:00:00",94.82,96.26,93.51,94.55,94.55,17340000
6005,"1973-12-21 00:00:00",94.55,95.11,92.7,93.54,93.54,18680000
6006,"1973-12-24 00:00:00",93.54,93.77,91.68,92.9,92.9,11540000
6007,"1973-12-26 00:00:00",93.87,96.52,93.87,95.74,95.74,18620000
6008,"1973-12-27 00:00:00",96,98.53,96,97.74,97.74,22720000
6009,"1973-12-28 00:00:00",97.74,98.76,96.41,97.54,97.54,21310000
6010,"1973-12-31 00:00:00",97.54,98.3,95.95,97.55,97.55,23470000
6011,"1974-01-02 00:00:00",97.55,98.38,96.25,97.68,97.68,12060000
6012,"1974-01-03 00:00:00",98.02,100.94,98.02,99.8,99.8,24850000
6013,"1974-01-04 00:00:00",99.8,100.7,97.7,98.9,98.9,21700000
6014,"1974-01-07 00:00:00",98.9,99.31,96.86,98.07,98.07,19070000
6015,"1974-01-08 00:00:00",98.07,98.26,95.58,96.12,96.12,18080000
6016,"1974-01-09 00:00:00",95.4,95.4,92.63,93.42,93.42,18070000
6017,"1974-01-10 00:00:00",93.42,94.63,91.62,92.39,92.39,16120000
6018,"1974-01-11 00:00:00",92.39,94.57,91.75,93.66,93.66,15140000
6019,"1974-01-14 00:00:00",93.66,95.24,92.35,93.42,93.42,14610000
6020,"1974-01-15 00:00:00",93.42,95.26,92.84,94.23,94.23,13250000
6021,"1974-01-16 00:00:00",94.23,96.2,93.78,95.67,95.67,14930000
6022,"1974-01-17 00:00:00",95.67,98.35,95.67,97.3,97.3,21040000
6023,"1974-01-18 00:00:00",97.3,97.63,95,95.56,95.56,16470000
6024,"1974-01-21 00:00:00",95.56,95.96,93.23,95.4,95.4,15630000
6025,"1974-01-22 00:00:00",95.4,97.41,94.92,96.55,96.55,17330000
6026,"1974-01-23 00:00:00",96.55,98.11,95.88,97.07,97.07,16890000
6027,"1974-01-24 00:00:00",97.07,97.75,95.49,96.82,96.82,15980000
6028,"1974-01-25 00:00:00",96.82,97.64,95.68,96.63,96.63,14860000
6029,"1974-01-28 00:00:00",96.63,97.32,95.37,96.09,96.09,13410000
6030,"1974-01-29 00:00:00",96.09,96.81,94.97,96.01,96.01,12850000
6031,"1974-01-30 00:00:00",96.02,97.9,96.02,97.06,97.06,16790000
6032,"1974-01-31 00:00:00",97.06,98.06,96.11,96.57,96.57,14020000
6033,"1974-02-01 00:00:00",96.57,96.63,94.66,95.32,95.32,12480000
6034,"1974-02-04 00:00:00",94.89,94.89,92.74,93.29,93.29,14380000
6035,"1974-02-05 00:00:00",93.29,94.17,92.26,93,93,12820000
6036,"1974-02-06 00:00:00",93,94.09,92.37,93.26,93.26,11610000
6037,"1974-02-07 00:00:00",93.26,94.09,92.43,93.3,93.3,11750000
6038,"1974-02-08 00:00:00",93.3,93.79,91.87,92.33,92.33,12990000
6039,"1974-02-11 00:00:00",92.33,92.54,90.26,90.66,90.66,12930000
6040,"1974-02-12 00:00:00",90.66,91.6,89.53,90.94,90.94,12920000
6041,"1974-02-13 00:00:00",90.94,92.13,90.37,90.98,90.98,10990000
6042,"1974-02-14 00:00:00",90.98,91.89,90.17,90.95,90.95,12230000
6043,"1974-02-15 00:00:00",90.95,92.98,90.62,92.27,92.27,12640000
6044,"1974-02-19 00:00:00",92.27,94.44,91.68,92.12,92.12,15940000
6045,"1974-02-20 00:00:00",92.12,93.92,91.34,93.44,93.44,11670000
6046,"1974-02-21 00:00:00",93.44,95.19,93.2,94.71,94.71,13930000
6047,"1974-02-22 00:00:00",94.71,96.19,94.08,95.39,95.39,16360000
6048,"1974-02-25 00:00:00",95.39,95.96,94.24,95.03,95.03,12900000
6049,"1974-02-26 00:00:00",95.03,96.38,94.2,96,96,15860000
6050,"1974-02-27 00:00:00",96,97.43,95.49,96.4,96.4,18730000
6051,"1974-02-28 00:00:00",96.4,96.98,95.2,96.22,96.22,13680000
6052,"1974-03-01 00:00:00",96.22,96.4,94.81,95.53,95.53,12880000
6053,"1974-03-04 00:00:00",95.53,95.95,94.19,95.53,95.53,12270000
6054,"1974-03-05 00:00:00",95.98,98.17,95.98,97.32,97.32,21980000
6055,"1974-03-06 00:00:00",97.32,98.57,96.54,97.98,97.98,19140000
6056,"1974-03-07 00:00:00",97.98,98.2,96.37,96.94,96.94,14500000
6057,"1974-03-08 00:00:00",96.94,98.28,95.77,97.78,97.78,16210000
6058,"1974-03-11 00:00:00",97.78,99.4,96.38,98.88,98.88,18470000
6059,"1974-03-12 00:00:00",98.88,100.02,97.97,99.15,99.15,17250000
6060,"1974-03-13 00:00:00",99.15,100.73,98.72,99.74,99.74,16820000
6061,"1974-03-14 00:00:00",99.74,101.05,98.8,99.65,99.65,19770000
6062,"1974-03-15 00:00:00",99.65,99.99,98.22,99.28,99.28,14500000
6063,"1974-03-18 00:00:00",99.28,99.71,97.62,98.05,98.05,14010000
6064,"1974-03-19 00:00:00",98.05,98.2,96.63,97.23,97.23,12800000
6065,"1974-03-20 00:00:00",97.23,98.22,96.67,97.57,97.57,12960000
6066,"1974-03-21 00:00:00",97.57,98.59,96.82,97.34,97.34,12950000
6067,"1974-03-22 00:00:00",97.34,98.04,96.35,97.27,97.27,11930000
6068,"1974-03-25 00:00:00",97.27,98.02,95.69,97.64,97.64,10540000
6069,"1974-03-26 00:00:00",97.64,98.66,97.11,97.95,97.95,11840000
6070,"1974-03-27 00:00:00",97.95,98.26,96.32,96.59,96.59,11690000
6071,"1974-03-28 00:00:00",96.2,96.2,94.36,94.82,94.82,14940000
6072,"1974-03-29 00:00:00",94.82,95.12,93.44,93.98,93.98,12150000
6073,"1974-04-01 00:00:00",93.98,94.68,92.82,93.25,93.25,11470000
6074,"1974-04-02 00:00:00",93.25,94.15,92.59,93.35,93.35,12010000
6075,"1974-04-03 00:00:00",93.35,94.7,92.94,94.33,94.33,11500000
6076,"1974-04-04 00:00:00",94.33,95.14,93.55,94.33,94.33,11650000
6077,"1974-04-05 00:00:00",94.24,94.24,92.55,93.01,93.01,11670000
6078,"1974-04-08 00:00:00",93,93,91.5,92.03,92.03,10740000
6079,"1974-04-09 00:00:00",92.03,93.28,91.61,92.61,92.61,11330000
6080,"1974-04-10 00:00:00",92.61,93.52,91.89,92.4,92.4,11160000
6081,"1974-04-11 00:00:00",92.4,92.92,91.55,92.12,92.12,9970000
6082,"1974-04-15 00:00:00",92.12,92.94,91.49,92.05,92.05,10130000
6083,"1974-04-16 00:00:00",92.05,94.06,92.05,93.66,93.66,14530000
6084,"1974-04-17 00:00:00",93.66,95.04,93.12,94.36,94.36,14020000
6085,"1974-04-18 00:00:00",94.36,95.42,93.75,94.78,94.78,12470000
6086,"1974-04-19 00:00:00",94.77,94.77,93.2,93.75,93.75,10710000
6087,"1974-04-22 00:00:00",93.75,94.12,92.71,93.38,93.38,10520000
6088,"1974-04-23 00:00:00",93.38,93.51,91.53,91.81,91.81,14110000
6089,"1974-04-24 00:00:00",91.81,91.82,89.91,90.3,90.3,16010000
6090,"1974-04-25 00:00:00",90.3,90.53,88.62,89.57,89.57,15870000
6091,"1974-04-26 00:00:00",89.57,91.1,89.06,90.18,90.18,13250000
6092,"1974-04-29 00:00:00",90.18,90.78,89.02,90,90,10170000
6093,"1974-04-30 00:00:00",90,91.09,89.38,90.31,90.31,10980000
6094,"1974-05-01 00:00:00",90.31,93.03,89.82,92.22,92.22,15120000
6095,"1974-05-02 00:00:00",92.22,93.59,91.46,92.09,92.09,13620000
6096,"1974-05-03 00:00:00",92.09,92.27,90.59,91.29,91.29,11080000
6097,"1974-05-06 00:00:00",91.29,91.6,90.13,91.12,91.12,9450000
6098,"1974-05-07 00:00:00",91.12,92.36,90.69,91.46,91.46,10710000
6099,"1974-05-08 00:00:00",91.46,92.34,90.71,91.64,91.64,11850000
6100,"1974-05-09 00:00:00",91.64,93.49,91.27,92.96,92.96,14710000
6101,"1974-05-10 00:00:00",92.96,93.57,91.03,91.47,91.47,15270000
6102,"1974-05-13 00:00:00",91.47,91.72,89.91,90.66,90.66,11290000
6103,"1974-05-14 00:00:00",90.66,91.68,90.05,90.69,90.69,10880000
6104,"1974-05-15 00:00:00",90.69,91.22,89.65,90.45,90.45,11240000
6105,"1974-05-16 00:00:00",90.45,91.31,89.36,89.72,89.72,12090000
6106,"1974-05-17 00:00:00",89.53,89.53,87.67,88.21,88.21,13870000
6107,"1974-05-20 00:00:00",88.21,89.09,87.19,87.86,87.86,10550000
6108,"1974-05-21 00:00:00",87.86,88.98,87.19,87.91,87.91,12190000
6109,"1974-05-22 00:00:00",87.91,88.79,86.72,87.09,87.09,15450000
6110,"1974-05-23 00:00:00",87.09,87.98,86.12,87.29,87.29,14770000
6111,"1974-05-24 00:00:00",87.29,89.27,87.2,88.58,88.58,13740000
6112,"1974-05-28 00:00:00",88.58,89.37,87.69,88.37,88.37,10580000
6113,"1974-05-29 00:00:00",88.37,88.84,86.52,86.89,86.89,12300000
6114,"1974-05-30 00:00:00",86.89,88.09,85.87,87.43,87.43,13580000
6115,"1974-05-31 00:00:00",87.43,88.02,86.19,87.28,87.28,10810000
6116,"1974-06-03 00:00:00",87.28,89.4,86.78,89.1,89.1,12490000
6117,"1974-06-04 00:00:00",89.1,91.13,89.09,90.14,90.14,16040000
6118,"1974-06-05 00:00:00",90.14,91.42,89.04,90.31,90.31,13680000
6119,"1974-06-06 00:00:00",90.31,92.31,89.71,91.96,91.96,13360000
6120,"1974-06-07 00:00:00",91.96,93.76,91.74,92.55,92.55,19020000
6121,"1974-06-10 00:00:00",92.55,93.64,91.53,93.1,93.1,13540000
6122,"1974-06-11 00:00:00",93.1,93.57,91.76,92.28,92.28,12380000
6123,"1974-06-12 00:00:00",92.28,92.61,90.89,92.06,92.06,11150000
6124,"1974-06-13 00:00:00",92.06,93.33,91.48,92.34,92.34,11540000
6125,"1974-06-14 00:00:00",92.23,92.23,90.73,91.3,91.3,10030000
6126,"1974-06-17 00:00:00",91.3,91.34,89.63,90.04,90.04,9680000
6127,"1974-06-18 00:00:00",90.04,90.53,88.92,89.45,89.45,10110000
6128,"1974-06-19 00:00:00",89.45,89.8,88.39,88.84,88.84,10550000
6129,"1974-06-20 00:00:00",88.84,89.35,87.8,88.21,88.21,11990000
6130,"1974-06-21 00:00:00",88.21,88.31,86.77,87.46,87.46,11830000
6131,"1974-06-24 00:00:00",87.46,88.38,86.7,87.69,87.69,9960000
6132,"1974-06-25 00:00:00",87.69,89.48,87.67,88.98,88.98,11920000
6133,"1974-06-26 00:00:00",88.98,89.12,87.3,87.61,87.61,11410000
6134,"1974-06-27 00:00:00",87.61,87.61,85.88,86.31,86.31,12650000
6135,"1974-06-28 00:00:00",86.31,86.78,85.13,86,86,12010000
6136,"1974-07-01 00:00:00",86,86.89,85.32,86.02,86.02,10270000
6137,"1974-07-02 00:00:00",86.02,86.26,83.98,84.3,84.3,13460000
6138,"1974-07-03 00:00:00",84.3,85.15,83.46,84.25,84.25,13430000
6139,"1974-07-05 00:00:00",84.25,84.45,83.17,83.66,83.66,7400000
6140,"1974-07-08 00:00:00",83.13,83.13,80.48,81.09,81.09,15510000
6141,"1974-07-09 00:00:00",81.09,82.5,80.35,81.48,81.48,15580000
6142,"1974-07-10 00:00:00",81.48,82.22,79.74,79.99,79.99,13490000
6143,"1974-07-11 00:00:00",79.99,81.08,79.08,79.89,79.89,14640000
6144,"1974-07-12 00:00:00",80.97,83.65,80.97,83.15,83.15,17770000
6145,"1974-07-15 00:00:00",83.15,84.89,82.65,83.78,83.78,13560000
6146,"1974-07-16 00:00:00",83.78,83.85,82.14,82.81,82.81,9920000
6147,"1974-07-17 00:00:00",82.81,84.13,81.7,83.7,83.7,11320000
6148,"1974-07-18 00:00:00",83.7,85.39,83.13,83.78,83.78,13980000
6149,"1974-07-19 00:00:00",83.78,84.67,82.87,83.54,83.54,11080000
6150,"1974-07-22 00:00:00",83.54,84.44,82.59,83.81,83.81,9290000
6151,"1974-07-23 00:00:00",83.81,85.63,83.67,84.65,84.65,12910000
6152,"1974-07-24 00:00:00",84.65,85.64,83.61,84.99,84.99,12870000
6153,"1974-07-25 00:00:00",84.99,85.67,83.13,83.98,83.98,13310000
6154,"1974-07-26 00:00:00",83.98,84.17,82,82.4,82.4,10420000
6155,"1974-07-29 00:00:00",82.02,82.02,80.22,80.94,80.94,11560000
6156,"1974-07-30 00:00:00",80.94,81.52,79.58,80.5,80.5,11360000
6157,"1974-07-31 00:00:00",80.5,80.82,78.96,79.31,79.31,10960000
6158,"1974-08-01 00:00:00",79.31,80.02,77.97,78.75,78.75,11470000
6159,"1974-08-02 00:00:00",78.75,79.39,77.84,78.59,78.59,10110000
6160,"1974-08-05 00:00:00",78.59,80.31,78.03,79.29,79.29,11230000
6161,"1974-08-06 00:00:00",79.78,82.65,79.78,80.52,80.52,15770000
6162,"1974-08-07 00:00:00",80.52,82.93,80.13,82.65,82.65,13380000
6163,"1974-08-08 00:00:00",82.65,83.53,80.86,81.57,81.57,16060000
6164,"1974-08-09 00:00:00",81.57,81.88,80.11,80.86,80.86,10160000
6165,"1974-08-12 00:00:00",80.86,81.26,79.3,79.75,79.75,7780000
6166,"1974-08-13 00:00:00",79.75,79.95,77.83,78.49,78.49,10140000
6167,"1974-08-14 00:00:00",76.73,76.73,76.73,76.73,76.73,11750000
6168,"1974-08-15 00:00:00",76.73,77.52,75.19,76.3,76.3,11130000
6169,"1974-08-16 00:00:00",76.3,77.02,75.29,75.67,75.67,10510000
6170,"1974-08-19 00:00:00",75.65,75.65,73.78,74.57,74.57,11670000
6171,"1974-08-20 00:00:00",74.57,76.11,73.82,74.95,74.95,13820000
6172,"1974-08-21 00:00:00",74.95,75.5,73.16,73.51,73.51,11650000
6173,"1974-08-22 00:00:00",73.51,74.05,71.61,72.8,72.8,15690000
6174,"1974-08-23 00:00:00",72.8,73.71,70.75,71.55,71.55,13590000
6175,"1974-08-26 00:00:00",71.55,73.17,70.42,72.16,72.16,14630000
6176,"1974-08-27 00:00:00",72.16,72.5,70.5,70.94,70.94,12970000
6177,"1974-08-28 00:00:00",70.94,72.17,70.13,70.76,70.76,16670000
6178,"1974-08-29 00:00:00",70.76,71.22,69.37,69.99,69.99,13690000
6179,"1974-08-30 00:00:00",70.22,72.68,70.22,72.15,72.15,16230000
6180,"1974-09-03 00:00:00",72.15,73.01,70.28,70.52,70.52,12750000
6181,"1974-09-04 00:00:00",69.85,69.85,67.64,68.69,68.69,16930000
6182,"1974-09-05 00:00:00",68.69,71.3,68.65,70.87,70.87,14210000
6183,"1974-09-06 00:00:00",70.87,72.42,70.08,71.42,71.42,15130000
6184,"1974-09-09 00:00:00",71.35,71.35,69.38,69.72,69.72,11160000
6185,"1974-09-10 00:00:00",69.72,70.47,68.55,69.24,69.24,11980000
6186,"1974-09-11 00:00:00",69.24,70,68.22,68.55,68.55,11820000
6187,"1974-09-12 00:00:00",68.54,68.54,66.22,66.71,66.71,16920000
6188,"1974-09-13 00:00:00",66.71,66.91,64.74,65.2,65.2,16070000
6189,"1974-09-16 00:00:00",65.2,66.92,64.15,66.26,66.26,18370000
6190,"1974-09-17 00:00:00",66.45,68.84,66.45,67.38,67.38,13730000
6191,"1974-09-18 00:00:00",67.38,68.14,65.92,67.72,67.72,11760000
6192,"1974-09-19 00:00:00",68.36,70.76,68.36,70.09,70.09,17000000
6193,"1974-09-20 00:00:00",70.09,71.12,68.62,70.14,70.14,16250000
6194,"1974-09-23 00:00:00",70.14,71.02,68.79,69.42,69.42,12130000
6195,"1974-09-24 00:00:00",69.03,69.03,67.42,68.02,68.02,9840000
6196,"1974-09-25 00:00:00",68.02,69.77,66.86,67.57,67.57,17620000
6197,"1974-09-26 00:00:00",67.4,67.4,65.79,66.46,66.46,9060000
6198,"1974-09-27 00:00:00",66.46,67.09,64.58,64.94,64.94,12320000
6199,"1974-09-30 00:00:00",64.85,64.85,62.52,63.54,63.54,15000000
6200,"1974-10-01 00:00:00",63.54,64.37,61.75,63.39,63.39,16890000
6201,"1974-10-02 00:00:00",63.39,64.62,62.74,63.38,63.38,12230000
6202,"1974-10-03 00:00:00",63.38,63.48,61.66,62.28,62.28,13150000
6203,"1974-10-04 00:00:00",62.28,63.23,60.96,62.34,62.34,15910000
6204,"1974-10-07 00:00:00",62.78,65.4,62.78,64.95,64.95,15000000
6205,"1974-10-08 00:00:00",64.95,66.07,63.95,64.84,64.84,15460000
6206,"1974-10-09 00:00:00",64.84,68.15,63.74,67.82,67.82,18820000
6207,"1974-10-10 00:00:00",68.3,71.48,68.3,69.79,69.79,26360000
6208,"1974-10-11 00:00:00",69.79,71.99,68.8,71.14,71.14,20090000
6209,"1974-10-14 00:00:00",71.17,74.43,71.17,72.74,72.74,19770000
6210,"1974-10-15 00:00:00",72.74,73.35,70.61,71.44,71.44,17390000
6211,"1974-10-16 00:00:00",71.44,71.98,69.54,70.33,70.33,14790000
6212,"1974-10-17 00:00:00",70.33,72,69.41,71.17,71.17,14470000
6213,"1974-10-18 00:00:00",71.2,73.34,71.2,72.28,72.28,16460000
6214,"1974-10-21 00:00:00",72.28,73.92,71.24,73.5,73.5,14500000
6215,"1974-10-22 00:00:00",73.5,75.09,72.55,73.13,73.13,18930000
6216,"1974-10-23 00:00:00",72.81,72.81,70.4,71.03,71.03,14200000
6217,"1974-10-24 00:00:00",70.98,70.98,68.8,70.22,70.22,14910000
6218,"1974-10-25 00:00:00",70.22,71.59,69.46,70.12,70.12,12650000
6219,"1974-10-28 00:00:00",70.12,70.67,68.89,70.09,70.09,10540000
6220,"1974-10-29 00:00:00",70.49,73.19,70.49,72.83,72.83,15610000
6221,"1974-10-30 00:00:00",72.83,75.45,72.4,74.31,74.31,20130000
6222,"1974-10-31 00:00:00",74.31,75.9,73.15,73.9,73.9,18840000
6223,"1974-11-01 00:00:00",73.9,74.85,72.68,73.88,73.88,13470000
6224,"1974-11-04 00:00:00",73.8,73.8,71.93,73.08,73.08,12740000
6225,"1974-11-05 00:00:00",73.08,75.36,72.49,75.11,75.11,15960000
6226,"1974-11-06 00:00:00",75.11,77.41,74.23,74.75,74.75,23930000
6227,"1974-11-07 00:00:00",74.75,76.3,73.85,75.21,75.21,17150000
6228,"1974-11-08 00:00:00",75.21,76,74.01,74.91,74.91,15890000
6229,"1974-11-11 00:00:00",74.91,75.7,74.04,75.15,75.15,13220000
6230,"1974-11-12 00:00:00",75.15,75.59,73.34,73.67,73.67,15040000
6231,"1974-11-13 00:00:00",73.67,74.25,72.32,73.35,73.35,16040000
6232,"1974-11-14 00:00:00",73.35,74.54,72.53,73.06,73.06,13540000
6233,"1974-11-15 00:00:00",73.06,73.27,71.41,71.91,71.91,12480000
6234,"1974-11-18 00:00:00",71.1,71.1,68.95,69.27,69.27,15230000
6235,"1974-11-19 00:00:00",69.27,69.71,67.66,68.2,68.2,15720000
6236,"1974-11-20 00:00:00",68.2,69.25,67.36,67.9,67.9,12430000
6237,"1974-11-21 00:00:00",67.9,68.94,66.85,68.18,68.18,13820000
6238,"1974-11-22 00:00:00",68.24,70,68.24,68.9,68.9,13020000
6239,"1974-11-25 00:00:00",68.9,69.68,67.79,68.83,68.83,11300000
6240,"1974-11-26 00:00:00",68.83,70.36,68.19,69.47,69.47,13600000
6241,"1974-11-27 00:00:00",69.47,71.31,69.17,69.94,69.94,14810000
6242,"1974-11-29 00:00:00",69.94,70.49,69.18,69.97,69.97,7400000
6243,"1974-12-02 00:00:00",69.8,69.8,67.81,68.11,68.11,11140000
6244,"1974-12-03 00:00:00",68.11,68.13,66.62,67.17,67.17,13620000
6245,"1974-12-04 00:00:00",67.17,68.32,66.61,67.41,67.41,12580000
6246,"1974-12-05 00:00:00",67.41,68,65.9,66.13,66.13,12890000
6247,"1974-12-06 00:00:00",66.13,66.2,64.4,65.01,65.01,15500000
6248,"1974-12-09 00:00:00",65.01,66.29,64.13,65.6,65.6,14660000
6249,"1974-12-10 00:00:00",65.88,68.17,65.88,67.28,67.28,15690000
6250,"1974-12-11 00:00:00",67.28,69.03,66.83,67.67,67.67,15700000
6251,"1974-12-12 00:00:00",67.67,68.61,66.56,67.45,67.45,15390000
6252,"1974-12-13 00:00:00",67.45,68.15,66.32,67.07,67.07,14000000
6253,"1974-12-16 00:00:00",67.07,67.74,66.02,66.46,66.46,15370000
6254,"1974-12-17 00:00:00",66.46,67.92,65.86,67.58,67.58,16880000
6255,"1974-12-18 00:00:00",67.58,69.01,67.3,67.9,67.9,18050000
6256,"1974-12-19 00:00:00",67.9,68.62,66.93,67.65,67.65,15900000
6257,"1974-12-20 00:00:00",67.65,67.93,66.36,66.91,66.91,15840000
6258,"1974-12-23 00:00:00",66.91,67.18,65.34,65.96,65.96,18040000
